drugID,adrID,p11,p10,p01,p00,Leverage,PR,AddedValue,phi,relative risk,odds ratio,scale,additional_probability
d623,a3134,1.2032620861029605E-7,2.795711219574209E-6,0.02964301577180535,0.9703540681907664,3.3885714259720165E-8,1.392012036885053,0.011620466161443292,1.1700190030717554E-4,1.392013628130778,1.4088857261022298,0.011975456240619796,0.011975490743404371
d1273,a558,1.069201318342086E-4,0.0056088462361940615,6.651721830256419E-5,0.9942177164136692,1.059288044613369E-4,107.85552256514303,0.01853273868117854,0.10670577143738284,279.61566003676546,284.92684559039554,0.018535953507837197,0.018640523474103464
d999,a3153,2.0049246046204304E-6,2.5338894777863467E-5,3.002552537000154E-4,0.9996724009269174,1.996659656898351E-6,242.58164383355842,0.07302051074025839,0.02196623220063767,244.19478124173997,263.4374200743071,0.07304258860611432,0.07304444003110641
d706,a1509,3.3816600987379764E-8,2.939612179969409E-6,5.9623362184700766E-6,0.9999910642350005,3.3798771854011374E-8,1896.704696109044,0.011366935058432986,0.008004565274505052,1907.4565703659225,1929.3879943745492,0.011367003216721372,0.011367036631601067
d320,a3753,4.768831219916214E-7,4.0338825915675395E-5,1.1197237915815812E-4,0.9998472119118041,4.7229342562089446E-7,103.90297820857694,0.011571363985984802,0.006971932998984024,104.34123533840918,105.56292907440611,0.011572665323663063,0.011573132222731552
d1819,a2103,5.8381811960687056E-8,1.2783249661608156E-6,1.3337422443758992E-6,0.9999973295509774,5.8379951099024966E-8,31373.536867367868,0.04367446328136925,0.042796403658570834,32746.80487012011,34242.32398539662,0.043674524081724876,0.043674579912108484
d1669,a491,9.874317614578027E-7,5.805237855328394E-6,2.2230349769382118E-6,0.9999909842954062,9.87409953817933E-7,45279.166721477726,0.14536404823485355,0.21144398723127428,65390.90602615871,76513.2875199171,0.14536451492279365,0.1453653588059867
d1267,a2176,3.510329336874816E-5,5.355003737646065E-4,2.449950094786986E-5,0.9994048968319188,3.50692837957397E-5,1032.1591911788742,0.06145996917952463,0.19022307165241537,2509.6212698903296,2674.067221195587,0.06146363258377548,0.0614965659807659
d502,a2294,2.2212642100947918E-7,1.132830491932612E-5,6.706233725221055E-6,0.9999817433349344,2.2204639546130902E-7,2775.6938388873723,0.019224078211338678,0.02482180796350436,2867.598302269132,2923.8068194205916,0.019224211403598812,0.019224429185303392
d1987,a2217,1.0710965291810178E-5,6.085276567477805E-4,0.0030639275884361025,0.9963168337895243,8.807030350529905E-6,5.625699208297395,0.014222353123779855,0.006394500509395519,5.641869859280606,5.723573470284208,0.01426621658330271,0.014274930063847923
d1306,a70,9.097132178739754E-7,2.0013096781609626E-5,1.2145599369826443E-6,0.9999778626300636,9.096687721103693E-7,20467.939890445767,0.043477370971338025,0.13644986325310474,35797.80973122639,37424.98574129499,0.04347746332934622,0.043478333467290214
d989,a2980,1.3607773552159544E-4,3.8233259075568546E-5,5.897128652239737E-4,0.9992359761401788,1.359512222401102E-4,1075.6003948682535,0.7799348661528555,0.38239356141369873,1323.5671545365306,6030.776213247798,0.7805013466941554,0.7805312106211051
d701,a1778,9.094276411866806E-7,5.411763416829304E-5,7.354397158201671E-5,0.9998714289666085,9.053306893856995E-7,221.97665126763346,0.01645246283583571,0.01414506451134836,224.70919712280994,228.46855080812605,0.0164536878688273,0.01645457841798693
d1027,a1768,7.015089941102386E-7,4.983179583255386E-5,0.0033195563613306464,0.9966299103338427,5.337253910459871E-7,4.181034268536961,0.0105618540658826,0.0013051975916376888,4.181706504193492,4.22649709807076,0.01059703896791797,0.010597568823059584
d1170,a403,2.974911489890019E-6,1.3017745838637542E-4,0.0123628526668242,0.9875039949632994,1.3283722423562178E-6,1.806766218507007,0.00997633195406612,0.0010417526404428521,1.806960353158432,1.8254016075526562,0.010101242173105538,0.010102573766738928
d486,a1033,1.3787567577463373E-7,4.93631446604305E-6,0.016200665925061603,0.9837942598847965,5.566971683940966E-8,1.6771980712891603,0.010971153087193453,1.957560677643409E-4,1.6772038345795182,1.6961187430546805,0.011151821560312915,0.011151877516014562
d853,a2381,2.376856276920346E-5,2.109847484686232E-4,5.049818293650518E-5,0.9997147485058258,2.375112840473419E-5,1363.3168453656249,0.10117483872537207,0.17990709734546578,2004.5342430555595,2230.243114251037,0.10118235320946779,0.10120370723407658
d1519,a3033,1.3177284589530101E-5,4.3657088571481497E-4,2.536975786926381E-4,0.999296554251003,1.3057258108068724E-5,109.78647735975115,0.029032376272332273,0.037702408440726407,115.43694662733002,118.89106659411647,0.029040126352082186,0.02905281335038
d319,a1751,6.719951528436275E-6,3.482248136385145E-4,6.768908470616594E-4,0.9989681643877714,6.4773074540651215E-6,27.694686325441864,0.01824877583704742,0.01315634492144893,27.959702463497933,28.479963762176766,0.01826125943119044,0.018267625023097093
d49,a1206,5.511506654850393E-8,4.480024738313251E-6,2.0137394548868702E-6,0.9999934511207403,5.51056840040133E-8,5874.213184232337,0.012150823651552919,0.01799026312190516,6034.960164044926,6109.192369315643,0.012150848789891379,0.012150903226351047
d1848,a848,1.5830913446391362E-6,3.205436284930263E-5,1.70466863696297E-6,0.9999646578771691,1.5829807527633543E-6,14314.71646038795,0.04706006416646285,0.15052964608231204,27607.575932730742,28971.001299183787,0.047060218889167234,0.04706172742781423
d170,a3528,3.65513435651923E-4,0.005667732598053189,9.72264902146671E-6,0.9939570313172734,3.6324954403236425E-4,161.45359278425266,0.060207977928141435,0.24219926980426637,6193.548738024769,6592.907692513006,0.06023057861463841,0.060574024863377526
d1692,a1002,1.1848899812169192E-7,6.0512513719092304E-6,1.2501958204525333E-4,0.9998688106775847,1.177169287129478E-7,153.46936011158994,0.01907972161758207,0.004236812697408251,153.61386500776962,156.60218310147732,0.01908210951595834,0.019082225001750226
d1469,a3296,5.0741542569064803E-8,1.1069865541058034E-6,3.813338200037153E-5,0.999960708889903,5.069733573639224E-8,1147.8212643031854,0.04379036483782416,0.0076251603340179415,1149.347262705351,1201.9846784883287,0.043792036998375104,0.04379208547747604
d1940,a1409,3.0970893074314305E-6,1.4791012088146492E-4,4.987490805020244E-6,0.9998440052990061,3.0958684775431008E-6,2536.8721203804284,0.02050146131214827,0.08861137475435896,4111.576262418805,4197.647598942971,0.020501627059194664,0.0205046599304431
d1356,a1429,8.580107874782582E-6,5.186105857520766E-4,3.2006067422977986E-6,0.9994696086996309,8.573897191672183E-6,1381.5079150338097,0.016263369773633962,0.10882424246197199,5082.339596865958,5166.40737929714,0.016263561370009116,0.016272000301033235
d1577,a3362,2.462915793731297E-7,2.2184413802757908E-5,1.2063576423622797E-6,0.9999763629369756,2.4625899542641337E-7,7558.678557797442,0.010978655875110844,0.04314152038138783,9101.6642554297,9202.699919150315,0.010978671823269925,0.010978915384425726
d94,a894,3.992934338239516E-8,3.171533072323447E-6,1.1893287367888625E-5,0.9999848952502165,3.9891020305428443E-8,1041.9138164993983,0.012421450150043516,0.006443891918115316,1045.4084773046777,1058.557495073309,0.01242159837966888,0.012421637775774019
d422,a711,9.533408033893279E-6,4.797998596463898E-4,2.8836278934544536E-5,0.9994818304533851,9.514632469589143E-6,507.75613874857436,0.01944407441311704,0.06945605831305453,675.2920769095465,688.6899580759514,0.019444820504792966,0.01945415496377439
d153,a1259,9.47530708173694E-6,7.710500663762341E-4,1.2014088106516646E-5,0.9992074605384356,9.458534063532242E-6,564.913658716666,0.012118163464216396,0.07306214941719487,1009.6627762987104,1022.0580667786986,0.01211842388181625,0.012127775204647062
d899,a1745,1.1442344641020085E-6,9.347453132313707E-6,4.775710299917411E-6,0.9999847326021037,1.1441723538909562E-6,18422.64652975756,0.10905512991845477,0.1451822461380303,22836.373812423408,25631.683010230514,0.10905577552262206,0.1090567949319363
d1771,a3641,5.344036543108665E-8,3.3049709950871555E-6,3.117830963486397E-6,0.9999935237576759,5.342971499742833E-8,5017.670373386936,0.01590922292175176,0.016371958297835058,5103.65729863747,5186.165699199573,0.015909273374374276,0.01590932595440185
d582,a3512,7.433646740378437E-7,3.848467133446009E-5,2.462687984835461E-6,0.9999583092760066,7.432389068886962E-7,5910.6426366274845,0.018946625488150595,0.0662756570918016,7694.473799693092,7843.079892587187,0.018946686232224366,0.01894741541961724
d1929,a731,4.104253399941874E-8,3.5805339423737003E-6,3.126413581400333E-6,0.9999932520099423,4.1031062814861265E-8,3577.8810630913254,0.011329613797346184,0.012114628676374334,3624.8371867203846,3666.376092184782,0.01132964968351436,0.011329690249983348
d290,a3750,2.1756315751733635E-8,1.8700881160450789E-6,7.61835781558093E-6,0.9999904897977526,2.174186184435598E-8,1505.2203659039305,0.01149241527418101,0.005718816583863939,1509.5160808116582,1527.0659234576372,0.011492503078216183,0.011492524570414008
d135,a2574,1.6974454038949416E-4,0.0031087664261821315,0.010046818919015044,0.9866746701144132,1.3624942504716144E-4,5.067740136274822,0.0415583252386186,0.023702106092166032,5.136466037022276,5.362324924450303,0.041987291062244504,0.04211958257102065
d1990,a3136,1.296302149061007E-5,2.1574131876969224E-4,0.04067557692994192,0.9590957187297978,3.6573758048627393E-6,1.393027623055156,0.015991720142696276,0.0012242389226674447,1.3931528782060012,1.4167758412913438,0.016669998023255823,0.016673747813070537
d933,a1911,7.674143991903368E-8,1.0397094107348426E-6,0.012326519667274482,0.9876723638818748,6.297940087285747E-8,5.576313194690167,0.05641036579082014,5.401951676759035E-4,5.576341685527286,5.914123614672897,0.05711439184826285,0.057114451971814806
d936,a1348,5.137654995646189E-7,2.4028038746587527E-5,5.73597904808617E-5,0.999918098405273,5.123451780827185E-7,361.7247968940208,0.020876426726574023,0.013595250749489777,364.95577026278573,372.7378418708999,0.02087763498955133,0.020878136679262988
d1350,a588,1.2365114295818795E-7,1.054664626030284E-5,2.082734557584935E-6,0.9999872469680391,1.2362760016657687E-7,5252.18695389979,0.011586143805963097,0.025479403459737114,5563.947886838722,5629.1690810882665,0.011586169369521518,0.011586291566309748
d942,a2001,1.2368229494998223E-8,1.1708154846822496E-6,1.2657391125095943E-5,0.9999861594251608,1.2353238842067327E-8,825.0627609092592,0.010440676873800124,0.003190608896271577,825.867997726584,834.5817163546998,0.010440809156339602,0.010440821380769828
d967,a2993,1.5274844745399572E-6,7.518520997051044E-5,0.0017541575455746548,0.9981691297599803,1.3928011452880442E-6,11.341303211200962,0.018156071239105193,0.0037986600504482503,11.350308206300443,11.56058806184688,0.018188003644830905,0.01818937362195423
d1806,a1130,3.092344759981518E-5,0.0011088550509750458,1.0537157679788855E-4,0.9987548499246273,3.076810146154394E-5,199.06157915442964,0.02699480776310072,0.07811378953041478,257.1868065700394,264.33127444414646,0.026998487522616316,0.027028462254914634
d671,a1886,5.616206999604968E-7,4.136904878215911E-6,4.738860653155094E-4,0.9995214154091063,5.593914953722465E-7,251.93771039261745,0.1190568160297975,0.011850726218450139,252.23510637631946,286.3424500188373,0.11911332907314985,0.11911382206960247
d1368,a1982,6.262835568324609E-8,3.7199406077540548E-6,1.1893696301967991E-4,0.9998772804680168,6.217823152224792E-8,139.1357343368661,0.016438095940422788,0.0029308855960410306,139.20847214421352,141.53532901226222,0.01644005229992867,0.01644011346345277
d881,a1059,1.3201290886394457E-8,1.2430295203640068E-6,4.8504564881129416E-5,0.9999502392043077,1.314034137363613E-8,216.5938707129453,0.010460133007370488,0.0016831868804947057,216.6525480231651,218.94283314528536,0.01046064053428194,0.010460653537813993
d962,a3451,1.0827798589694308E-7,1.6044021626977695E-6,5.006348868598659E-5,0.9999482238311654,1.0819205770814422E-7,1260.0985475255202,0.06317119854335786,0.011671826378079864,1262.8217427791897,1347.9796414941632,0.06317436811301445,0.06317446947535543
d1825,a3799,8.220481682110915E-7,8.078623036631582E-7,2.6290310297532877E-4,0.9997354669865529,8.21618319825546E-7,1912.4142275605327,0.5040880060613141,0.03963419967290799,1918.390857530573,3869.450629759901,0.5042209818159532,0.5042213892648608
d1611,a319,5.813028973693943E-8,3.2029968586706243E-6,3.7090826387305E-5,0.9999596480464644,5.8009142265784916E-8,479.83081432048203,0.0177880651768243,0.005270454185785752,480.5812579390948,489.2850433958111,0.017788726009436165,0.017788782988968927
d1070,a3331,1.56655889633376E-4,6.780407363405089E-4,9.321204713643943E-5,0.9990720913268897,1.564473257096152E-4,751.116908468923,0.1874301642552823,0.34275527088166646,2011.7933471403196,2476.3710690708026,0.18747700874865011,0.18760424386027258
d1945,a147,7.560910181124682E-8,2.3436005453561825E-6,1.1964411094982075E-6,0.9999963843492433,7.560602445510394E-8,24569.500019083654,0.0312523656408317,0.04309911217068256,26122.106498872374,26964.824087673536,0.03125240539546058,0.03125247863887974
d1635,a81,2.5534687924831875E-7,1.7229471522290804E-5,1.4590687872033584E-4,0.9998366083028782,2.5279125927654524E-7,99.91582554080443,0.014457757208064168,0.005000914787334867,100.08893490741991,101.55746806956098,0.014459870694946822,0.014460119871590571
d1950,a3932,1.141883429026113E-5,0.0010250905284989963,1.147442395709302E-6,0.9989623431948151,1.140580922682072E-5,876.6816639706761,0.011004058078286501,0.09999173413141467,9591.074516537488,9697.901639304826,0.011004196360062668,0.011015488374761009
d876,a1272,1.2576489093775387E-7,9.785068870618139E-6,1.3884958345170283E-5,0.9999762042078932,1.2562603298888164E-7,905.7089778380034,0.012675627097710467,0.010661037414296482,913.9035019481734,925.6368081596353,0.012675804694901842,0.012675928731475319
d1294,a3250,1.513973161295942E-8,1.1941246855150166E-6,0.002113289920225832,0.9978855008153571,1.2584187001416378E-8,5.924268175392182,0.010406480851643713,2.4919715306982493E-4,5.924303453135122,5.986736324313129,0.010428519494659642,0.010428531973999757
d630,a2110,9.596433281612504E-7,2.5217469255586265E-6,4.71589379661215E-6,0.9999918027159497,9.596235694016195E-7,48567.99445370043,0.2756437800606406,0.21588529209701013,58450.95497113619,80693.91232378603,0.27564534449602657,0.2756460396095246
d299,a750,9.96854739523645E-7,4.137856519863061E-5,1.8232381207335024E-5,0.9999393921988545,9.96039892575307E-7,1223.3643895419773,0.023505133259540543,0.03489410700969838,1290.1971154093824,1321.2552791834753,0.02350558525398546,0.0235065579403298
d39,a3810,1.5609565807517666E-7,1.415633440677462E-5,2.536813221994968E-6,0.9999831507567131,1.5605711600515965E-7,4050.0071222499973,0.01090360723497428,0.02513736500934366,4299.151373714303,4346.545193887524,0.0109036365974741,0.010903790955600838
d968,a768,9.07060243446252E-6,8.031236557611619E-4,2.22802600418351E-6,0.9991855777158002,9.061425753319166E-6,988.4404059338597,0.011156722251952488,0.09463082063687461,5008.447054479519,5065.001933814701,0.011156848309036077,0.011165815941276335
d1057,a1548,8.251407883550227E-8,7.360202944075393E-6,2.6974680856757417E-5,0.9999655826021203,8.231269979016291E-8,409.74510876468236,0.01105949608681614,0.005800523615008142,410.9954377790398,415.5918322170936,0.011059795333854436,0.011059876738994367
d1999,a2334,5.2935518616057135E-6,3.1480838497924496E-4,9.457199912348117E-5,0.9995853260640357,5.261584705311709E-6,165.59345513627815,0.016437216085723596,0.02943443956478691,174.80637226735348,177.72895339725395,0.016438857761311494,0.016444034998439532
d443,a3214,4.287704106411753E-8,3.508126146553957E-6,7.323719415186379E-4,0.9992640770552937,4.027623370875332E-8,16.486050370352423,0.011342212772208076,7.900500976802389E-4,16.486957008059317,16.676241789692686,0.01135052606569704,0.011350565914099662
d1780,a3352,4.2671036849169954E-5,0.002030267928310967,1.4158066600997323E-6,0.9979256452281797,4.257964751340867E-5,466.91483742294344,0.02054071452611213,0.14099849440020773,14509.135259559525,14814.05913962516,0.02054162014130473,0.02058341182465094
d1886,a2615,3.1835190083774434E-5,4.959937040424965E-4,3.10220258505531E-5,0.9994411490800231,3.180201222899996E-5,959.531298818905,0.06025060882967134,0.17464604127664216,1943.1880801700488,2067.846772824254,0.06025439625326763,0.06028429876549659
d814,a1364,2.9940247591110784E-7,2.500357837964876E-5,3.0653795320223864E-6,0.9999716316396124,2.9931733689637794E-7,3516.6307345820596,0.011829331042259727,0.032439472815375445,3860.0102526245155,3906.21952741946,0.011829370845513915,0.011829666630505968
d507,a1365,5.581361752369599E-8,2.103101588415429E-6,4.132372949380047E-5,0.9999565173553002,5.5724282598858144E-8,624.7681701753411,0.025811241889242314,0.005895807595957803,625.6106584623395,642.1870238574642,0.025812309990836384,0.025812364279107124
d614,a1382,4.3377863763812417E-7,4.0692960297035524E-5,3.513535600502983E-5,0.9999237379050602,4.323157951235429E-7,296.5313308263352,0.010511793697288765,0.011303657006434,300.17993988118235,303.369136877002,0.010512167605993729,0.010512595409837972
d1074,a1726,5.299855473327043E-8,4.353655057116649E-6,1.624721391303844E-5,0.9999793461324751,5.29267253431254E-8,737.8394084408008,0.012010638912212272,0.00624494231703643,740.2429850741178,749.2420466193345,0.012010834691369656,0.012010886983480885
d5,a235,1.7967188450678172E-7,2.180155836995912E-6,1.974533811866478E-6,0.9999956656384666,1.796668009524616E-7,35343.75226318386,0.0761355582508596,0.07968656034631158,38559.75133325295,41737.47074152245,0.0761357222628662,0.07613588825132495
d202,a2473,1.0145574504447133E-6,3.847970873510382E-5,7.08055730081701E-6,0.9999534251765136,1.0142377398279245E-6,3173.3617752038513,0.025680632602791527,0.0567246169072364,3627.9225022482756,3723.5500776068347,0.025680840492142216,0.0256818287294314
d1869,a394,4.3463190266844874E-7,2.5473594405016823E-5,6.404355942256945E-6,0.9999676874177501,4.344547166236469E-7,2452.969155412545,0.01676898724999838,0.032639001978444285,2619.372151890243,2664.046965038952,0.016769101933682674,0.01676952911678726
d1284,a3333,3.9870018535817873E-8,3.2748575196763604E-6,3.0576648352518186E-6,0.9999936276076266,3.985975105173745E-8,3883.134195634373,0.012025045978058303,0.012439529526130278,3933.754773977037,3981.6344160051854,0.012025083226172715,0.012025122606857891
d1613,a334,1.6902627501649135E-8,1.6539969953101455E-6,1.7033261859921077E-5,0.9999812958385172,1.687413838823822E-8,593.3012817160546,0.010098834279370038,0.0031614491783804703,593.8890404211064,599.9479284532272,0.010099006469091495,0.010099023173130287
d1653,a3597,0.007244099161302777,0.022209413628771057,2.9226003224729763E-6,0.9705435646096038,0.007030648913156804,33.938115435446754,0.2387032393476072,0.4902507976341178,81675.9514164246,108316.07154497686,0.24044575496633866,0.245947990437322
d1840,a3994,5.341993717727382E-7,4.69443544656558E-6,4.807208895895111E-4,0.9995140504755922,5.316830646580927E-7,212.2949812698051,0.10168678500807286,0.010601728257342808,212.52978206314995,236.60063743555227,0.10173574585349413,0.10173622367758402
d1579,a236,3.280577221991029E-6,2.560685206898003E-4,2.0450551579843857E-6,0.9997386058469302,3.279196024037472E-6,2375.168029712079,0.012643946134537077,0.0882463794548185,6183.691985187823,6262.900465959125,0.012644013471904636,0.012647252052275943
d565,a1533,1.5102988108252071E-6,5.081022174532137E-5,5.647365333422185E-4,0.9993829429461016,1.480672481803691E-6,50.978263615730064,0.028300033448916875,0.008605070635155173,51.111922601202856,52.6014649514039,0.028316067332342845,0.028317506966339265
d821,a2272,6.680478335169664E-8,3.308236647474825E-6,1.9309464138436483E-5,0.9999773154944307,6.673938764131077E-8,1021.5468714616122,0.019774390628729797,0.008253012958821235,1025.077648502314,1045.7573315883872,0.01977477379006462,0.019774839211180017
d100,a90,4.499593974232901E-6,3.41760134194022E-5,5.256163525366768E-4,0.9994357080400698,4.4790914180125395E-6,219.4650230864543,0.11581179249300348,0.0312902809728652,221.33521585484215,250.3444217386656,0.11587321873402794,0.11587718105461198
d804,a3337,9.572209578825882E-7,8.092508943709338E-5,9.895425461243515E-5,0.9998191634349926,9.490399754279195E-7,117.00562410280081,0.011590293078566447,0.010493521419744495,118.12778923918997,119.51323317740597,0.011591451197559596,0.011592389406446935
d80,a127,7.241326308087219E-6,6.369738999285934E-4,4.484543992842266E-6,0.9993513002297705,7.233772323898483E-6,958.610201870122,0.011228813025975951,0.08325671683040231,2504.8918213085085,2533.3568772869057,0.011228944695125061,0.011236101882685525
d1861,a1374,1.2035531966845827E-4,0.0034560393927373645,1.728946805687733E-6,0.9964218763407884,1.1991869814337219E-4,275.6513656644171,0.0335306105132628,0.18181882303594976,19394.66231682596,20070.039580345794,0.03353470457307203,0.03365101801698593
d1563,a601,2.775190767895896E-7,1.2893616211036363E-5,3.736366306755177E-5,0.9999494652016446,2.7702329968717277E-7,559.7658210448549,0.02103260604598183,0.012441825312963855,563.9160611997773,576.0321303503758,0.021033397767938326,0.021033668978202316
d634,a2730,3.5979138432799882E-6,9.310789053713704E-5,7.52076741770512E-5,0.9998280865214425,3.5902928855008104E-6,472.1078304764098,0.037125929601675975,0.041130426619454125,494.64549572794186,513.721150352981,0.03712885556297113,0.03713231314679592
d658,a939,2.5329392599834164E-5,0.001947194572040288,2.5775489397753486E-6,0.9980248984864202,2.5274345488867474E-5,460.1402717603314,0.012813200722495994,0.10783195113732727,4972.0795107590675,5036.744042173138,0.012813558309718658,0.01283855817818591
d1055,a2440,1.8713407716154287E-5,1.1170089516656215E-4,4.064099578532935E-5,0.9998289447013319,1.870566705299862E-5,2417.5458019327193,0.14343263460773095,0.21263038494403336,3530.2598479958383,4121.521702910402,0.14344114847153605,0.14345717371742728
d1065,a73,2.218060826286812E-7,1.0617560803547132E-5,1.1909930279148376E-5,0.9999772507028347,2.2167458228728954E-7,1686.7338919528192,0.020450879153283974,0.019331139139640612,1718.128368844349,1754.0000274965603,0.020451127260968205,0.020451344406995316
d548,a959,5.823349829760161E-8,4.1292050338978856E-6,0.002313807734238258,0.9976820048272296,4.8544326785965755E-8,6.010162811925481,0.011592845223333658,4.937408972944284E-4,6.010288906805044,6.080948185801781,0.011619731725126656,0.01161977981685779
d1584,a2006,1.661394318915974E-5,1.5177972504099612E-4,1.1988224262185727E-6,0.9998304075093436,1.6610943632216445E-5,5538.799063736163,0.09864351674739374,0.3033235892218631,82284.67653960518,91291.520682029,0.09864527389253666,0.09866024878471392
d9,a2464,5.687431937331378E-4,0.029230757246603213,1.977016073313482E-6,0.9701985225435904,5.517360165897017E-4,33.44136354531006,0.01851494180898672,0.13586526373609387,9366.094224021987,9548.31097446902,0.018525514694620004,0.019083663166632844
d978,a3457,2.7091391369278946E-6,2.648699431405848E-4,9.817377294837299E-6,0.9997226035404276,2.7057873031569486E-6,808.2558151931725,0.01011210323365528,0.046742641382494066,1031.020842631053,1041.5560877537587,0.010112229904669343,0.010114909073621201
d313,a2497,2.1010271422594403E-7,1.168695451931648E-5,7.434749357334144E-5,0.999913755449193,2.092156982357155E-7,236.86462988317848,0.017585499853346526,0.00702501599976562,237.53117284981482,241.7834219137308,0.01758681108370729,0.017587016637696476
d1679,a934,4.581541235874384E-4,0.04390346277488324,1.7039206078191997E-5,0.9556213438954512,4.3707377914410303E-4,21.733711458983556,0.009852521384520831,0.0974029971968851,579.2265522999219,585.2606293990867,0.0098572054628059,0.01031006836280829
d735,a3397,1.5867960429312714E-7,4.1197791902581155E-6,5.478834967399134E-5,0.9999409331915314,1.58444515692477E-7,674.9778758063832,0.03703308207484931,0.010334138718166552,676.9298700400415,702.9643440626986,0.03703511704450988,0.03703526963002713
d1438,a2732,2.3687338471783734E-8,1.4857334053039882E-6,2.012054992836772E-5,0.9999783700293279,2.3656932342185627E-8,779.0316881783358,0.015672854927784086,0.00429024959288057,779.9476422653397,792.3665569833282,0.01567317065185242,0.01567319393850931
d997,a2822,2.0768812654386197E-7,3.758609814380363E-6,3.898636751061804E-6,0.9999921350653079,2.0767183963595515E-7,12751.84508515457,0.052359112383666154,0.05145884600448023,13431.107939501164,14173.210497357832,0.05235932738807478,0.0523595241879044
d378,a949,7.660650237681509E-7,9.665304563667478E-6,1.1486932852567401E-6,0.9999884199371273,7.660450502165589E-7,38353.97126232629,0.07343667040033214,0.1714073117781549,63931.61693915846,68998.71123115928,0.07343681101407622,0.07343752081144034
d1936,a1055,1.33823266512759E-7,2.018018629982267E-6,2.0766157758730583E-6,0.9999957715423277,1.3381850999741794E-7,28134.728244795464,0.0621878913201685,0.06135821067810827,29947.748956977008,31933.64329279661,0.06218802878301529,0.0621881542801466
d1996,a1866,8.118518511618242E-6,4.368260907775441E-4,6.817501201123279E-6,0.9995482378895097,8.11187281016282E-6,1221.6195033852807,0.018231196964319317,0.09952922034738923,2675.1758345881144,2724.8760390282428,0.018231469269903725,0.01823943685080519
d674,a188,2.1707639122529014E-7,9.75763814477574E-6,3.485339038505697E-5,0.999955171895079,2.167265733305524E-7,620.5411286579358,0.021727596569138547,0.011587798511346515,624.3997992474796,638.2684605672956,0.02172835859281668,0.02172857061978208
d1821,a2719,2.6224172949837317E-6,4.570582770610925E-5,8.279760451215744E-6,0.9999433919945476,2.621890411866568E-6,4977.227794088724,0.05425171991673341,0.11422739061254901,6553.329652093672,6929.276078719449,0.054252311385075275,0.0542547911722479
d18,a1994,2.8761268995937634E-7,2.1009516231614017E-5,4.8931849917215114E-6,0.9999738096860866,2.87502353843233E-7,2606.695794745175,0.013499582732581441,0.02737085147748311,2759.8539479746996,2797.6216622064085,0.013499652671550705,0.013499936300150952
d625,a1420,5.911904136157948E-7,2.2761708827626397E-5,1.865710991973722E-4,0.9997900760015613,5.868196315247492E-7,135.25964033461304,0.02512834168737393,0.008877093077567925,135.68507070749922,139.1832493048283,0.025133045645741887,0.025133617836925484
d1854,a1304,4.795810192274542E-8,4.008977197309641E-6,4.346104363606678E-6,0.9999915969603371,4.794027549562198E-8,2690.2812095021277,0.01181686962192687,0.011354557306189053,2719.9567100318013,2752.4827127016956,0.011816921546218294,0.011816968920385402
d1529,a3416,8.370998769343232E-6,4.0468501200934914E-4,4.033731439421484E-6,0.9995829102577819,8.365874920968415E-6,1633.7327252858256,0.020253608960191825,0.11689761174672675,5022.060341859692,5125.922082955096,0.02025386020386334,0.020262060057598053
d985,a2832,9.270993347311394E-7,3.893359010577243E-6,6.448578005334398E-6,0.9999887309636493,9.270637805857531E-7,26075.702978096062,0.1923185959044825,0.15547735378306377,29824.411571573226,36926.05951934857,0.19232001439485472,0.1923207631741537
d1411,a1875,8.476728121149256E-7,4.819661012655345E-5,5.364996486997982E-5,0.9998973057521913,8.450000145529559E-7,317.1481537457861,0.017229327536701037,0.016345423132876454,322.14331441700193,327.79152195087136,0.0172302665455244,0.017231097071253688
d1676,a483,1.57420222543976E-8,1.3555128819807276E-6,9.366169466801985E-4,0.9990620117984156,1.4457660086547431E-8,12.256684795338835,0.010543378945734233,4.036063940814389E-4,12.256873990060528,12.387603814337476,0.010553263477279543,0.01055327779579473
d1650,a1780,2.237027417074294E-7,2.2998287958781194E-6,8.597685502123833E-6,0.9999888787829604,2.2368048065599083E-7,10049.064498345748,0.08863787803896545,0.04740866371490523,10310.504577373735,11313.30289163835,0.08863865995499834,0.08863886381100804
d521,a3623,6.64167025630674E-8,4.372072157052798E-6,9.511023390437578E-4,0.9990444591720966,6.219495063707267E-8,15.73202398608921,0.014012640924473428,9.576710920487389E-4,15.733052742317716,15.956864414834143,0.014025982000320793,0.014026043381578472
d1014,a988,4.275675845497072E-5,7.115028367650487E-4,7.857093280854357E-6,0.9992378833114991,4.271858247164793E-5,1119.991018789205,0.05663644551871668,0.21872405814739762,7209.320366607409,7642.494202122071,0.05663931225246945,0.05667964201979823
d619,a2579,7.729819377074896E-8,6.724328156135306E-6,6.745436558059406E-5,0.9999257440080694,7.683886862696824E-8,168.28644113515261,0.011297131696749198,0.0035853948773030965,168.47814021394143,170.4033522848024,0.011297894662372895,0.011297970638765779
d1803,a2811,3.355098106216252E-8,3.049828872500571E-6,2.391127036049571E-6,0.9999945254931104,3.3543504858813184E-8,4487.703115396131,0.010878810413207728,0.012267867651556375,4550.658068849753,4600.7085792517155,0.010878836790884146,0.010878869969656329
d1326,a2813,1.225260423910026E-7,1.0164011384292436E-5,2.6689698658686865E-6,0.9999870444927074,1.2249732756386585E-7,4266.9956467961265,0.011908509392685031,0.022860006571170606,4462.83733468609,4516.6242943560055,0.011908542635333072,0.011908663675464125
